date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:22	28080/28080	---M--	200	added ('OK')	image/jpeg	etag:%227a40703-6db0-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/15.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/15.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:22	28552/28552	---M--	200	added ('OK')	image/jpeg	etag:%227a40701-6f88-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/13.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/13.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:23	31747/31747	---M--	200	added ('OK')	image/jpeg	etag:%227a40771-7c03-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/11.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/11.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:23	20714/20714	---M--	200	added ('OK')	image/jpeg	etag:%227a4076c-50ea-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac2.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac2.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:23	26065/26065	---M--	200	added ('OK')	image/jpeg	etag:%227a4125d-65d1-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac3.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac3.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:23	54047/54047	---M--	200	added ('OK')	image/jpeg	etag:%227a40ae6-d31f-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac4.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac4.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:24	25416/25416	---M--	200	added ('OK')	image/jpeg	etag:%227a406f4-6348-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac5.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac5.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:24	20878/20878	---M--	200	added ('OK')	image/jpeg	etag:%227a4076f-518e-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac6.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac6.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:24	103728/103728	---M--	200	added ('OK')	image/jpeg	etag:%227a406eb-19530-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac7.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac7.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:24	13603/13603	---M--	200	added ('OK')	image/jpeg	etag:%227a41086-3523-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac8.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac8.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:24	78974/78974	---M--	200	added ('OK')	image/jpeg	etag:%227a406ed-1347e-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/fac9.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/fac9.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:25	105239/105239	---M--	200	added ('OK')	image/jpeg	etag:%227a406fd-19b17-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/waf.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/waf.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:25	85172/85172	---M--	200	added ('OK')	image/jpeg	etag:%227a406f5-14cb4-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:25	75486/75486	---M--	200	added ('OK')	image/jpeg	etag:%227a40721-126de-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot1.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot1.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:25	83209/83209	---M--	200	added ('OK')	image/jpeg	etag:%227a406dc-14509-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot3.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot3.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:25	61540/61540	---M--	200	added ('OK')	image/jpeg	etag:%227a409be-f064-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot4.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot4.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:26	15469/15469	---M--	200	added ('OK')	image/jpeg	etag:%227a40b07-3c6d-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot5.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot5.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:26	18160/18160	---M--	200	added ('OK')	image/jpeg	etag:%227a406e0-46f0-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot6.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot6.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:26	17478/17478	---M--	200	added ('OK')	image/jpeg	etag:%227a40afc-4446-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot7.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot7.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:26	20808/20808	---M--	200	added ('OK')	image/jpeg	etag:%227a406f9-5148-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot8.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot8.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:27	15634/15634	---M--	200	added ('OK')	image/jpeg	etag:%227a40724-3d12-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot9.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot9.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:27	14393/14393	---M--	200	added ('OK')	image/jpeg	etag:%227a407c8-3839-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot10.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot10.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:27	9706/9706	---M--	200	added ('OK')	image/jpeg	etag:%227a40767-25ea-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot101.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot101.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:27	24480/24480	---M--	200	added ('OK')	image/jpeg	etag:%227a4070a-5fa0-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot102.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot102.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:27	12437/12437	---M--	200	added ('OK')	image/jpeg	etag:%227a4110c-3095-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot103.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot103.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:28	56981/56981	---M--	200	added ('OK')	image/jpeg	etag:%227a4071f-de95-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot104.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot104.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:28	10978/10978	---M--	200	added ('OK')	image/jpeg	etag:%227a4074a-2ae2-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot106.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot106.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:28	78156/78156	---M--	200	added ('OK')	image/jpeg	etag:%227a40790-1314c-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot107.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot107.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:28	19484/19484	---M--	200	added ('OK')	image/jpeg	etag:%227a406dd-4c1c-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot108.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot108.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:29	16191/16191	---M--	200	added ('OK')	image/jpeg	etag:%227a409b7-3f3f-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot109.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot109.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:29	13426/13426	---M--	200	added ('OK')	image/jpeg	etag:%227a40746-3472-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot131.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot131.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:29	11553/11553	---M--	200	added ('OK')	image/jpeg	etag:%227a40748-2d21-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot132.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot132.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:29	23557/23557	---M--	200	added ('OK')	image/jpeg	etag:%227a40718-5c05-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot133.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot133.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:30	23246/23246	---M-Z	200	added ('OK')	text/html	etag:%227a41b44-5ace-5e8881ed0c092-gzip%22	https://www.cal-gh.com/project-details1.html	C:/My%20Web%20Sites/cal/www.cal-gh.com/project-details1.html	(from https://www.cal-gh.com/portfolio2.html)
12:11:30	48735/48735	---M--	200	added ('OK')	image/jpeg	etag:%227a40720-be5f-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/g11.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/g11.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:30	17815/17815	---M--	200	added ('OK')	image/jpeg	etag:%227a40792-4597-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/aprta.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/aprta.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:30	14713/14713	---M--	200	added ('OK')	image/jpeg	etag:%227a406ff-3979-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/aprtb.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/aprtb.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:31	14185/14185	---M--	200	added ('OK')	image/jpeg	etag:%227a4070d-3769-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/aprtc.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/aprtc.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:31	41236/41236	---M--	200	added ('OK')	image/jpeg	etag:%227a407de-a114-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/g22.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/g22.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:31	58061/58061	---M--	200	added ('OK')	image/jpeg	etag:%227a41262-e2cd-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/g33.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/g33.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:31	52528/52528	---M--	200	added ('OK')	image/jpeg	etag:%227a409c0-cd30-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/g44.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/g44.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:31	64431/64431	---M--	200	added ('OK')	image/jpeg	etag:%227a40859-fbaf-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/g55.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/g55.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:32	26496/26496	---M--	200	added ('OK')	image/jpeg	etag:%227a40ef4-6780-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/91.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/91.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:32	98286/98286	---M--	200	added ('OK')	image/jpeg	etag:%227a406fe-17fee-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/aprt1.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/aprt1.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:32	51368/51368	---M--	200	added ('OK')	image/jpeg	etag:%227a406e8-c8a8-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/Aprt.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/Aprt.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:32	30922/30922	---M--	200	added ('OK')	image/jpeg	etag:%227a406ec-78ca-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/93.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/93.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:32	28021/28021	---M--	200	added ('OK')	image/jpeg	etag:%227a4098b-6d75-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/94.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/94.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:33	35318/35318	---M--	200	added ('OK')	image/jpeg	etag:%227a406e2-89f6-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/53.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/53.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:33	40989/40989	---M--	200	added ('OK')	image/jpeg	etag:%227a40ab3-a01d-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/54.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/54.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:33	60754/60754	---M--	200	added ('OK')	image/jpeg	etag:%227a4071a-ed52-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/55.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/55.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:33	34979/34979	---M--	200	added ('OK')	image/jpeg	etag:%227a40758-88a3-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/73.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/73.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:34	29981/29981	---M--	200	added ('OK')	image/jpeg	etag:%227a40958-751d-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/58.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/58.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:34	46837/46837	---M--	200	added ('OK')	image/jpeg	etag:%227a40b7c-b6f5-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/65.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/65.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:34	54049/54049	---M--	200	added ('OK')	image/jpeg	etag:%227a406f3-d321-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/t1.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/t1.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:34	43796/43796	---M--	200	added ('OK')	image/jpeg	etag:%227a409d3-ab14-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/t2.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/t2.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:34	44078/44078	---M--	200	added ('OK')	image/jpeg	etag:%227a406f8-ac2e-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/t3.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/t3.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:35	43178/43178	---M--	200	added ('OK')	image/jpeg	etag:%227a4074e-a8aa-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/t4.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/t4.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:35	43759/43759	---M--	200	added ('OK')	image/jpeg	etag:%227a40752-aaef-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/t5.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/t5.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:35	59878/59878	---M--	200	added ('OK')	image/jpeg	etag:%227a40b7d-e9e6-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/t7.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/t7.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:35	49302/49302	---M--	200	added ('OK')	image/jpeg	etag:%227a408b6-c096-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/t8.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/t8.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:36	30868/30868	---M--	200	added ('OK')	image/jpeg	etag:%227a40749-7894-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/76.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/76.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:36	27738/27738	---M--	200	added ('OK')	image/jpeg	etag:%227a40acd-6c5a-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/77.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/77.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:36	48919/48919	---M--	200	added ('OK')	image/jpeg	etag:%227a408a0-bf17-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/78.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/78.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:36	17666/17666	---M--	200	added ('OK')	image/jpeg	etag:%227a409c6-4502-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot110.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot110.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:36	20804/20804	---M--	200	added ('OK')	image/jpeg	etag:%227a406f6-5144-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot111.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot111.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:37	23900/23900	---M--	200	added ('OK')	image/jpeg	etag:%227a40acf-5d5c-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot112.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot112.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:37	93431/93431	---M--	200	added ('OK')	image/jpeg	etag:%227a409c8-16cf7-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot113.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot113.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:37	16601/16601	---M--	200	added ('OK')	image/jpeg	etag:%227a40713-40d9-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot114.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot114.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:37	19155/19155	---M--	200	added ('OK')	image/jpeg	etag:%227a406db-4ad3-5bc9ef6802080%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot116.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot116.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:38	24198/24198	---M--	200	added ('OK')	image/jpeg	etag:%227a40712-5e86-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot118.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot118.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:38	21925/21925	---M--	200	added ('OK')	image/jpeg	etag:%227a409d7-55a5-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot119.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot119.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:38	15018/15018	---M--	200	added ('OK')	image/jpeg	etag:%227a406e6-3aaa-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot121.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot121.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:38	19245/19245	---M--	200	added ('OK')	image/jpeg	etag:%227a40704-4b2d-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot122.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot122.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:38	16783/16783	---M--	200	added ('OK')	image/jpeg	etag:%227a406de-418f-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot123.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot123.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:39	67223/67223	---M--	200	added ('OK')	image/jpeg	etag:%227a406fa-10697-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot124.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot124.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:39	17002/17002	---M--	200	added ('OK')	image/jpeg	etag:%227a40b7b-426a-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot125.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot125.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:39	21080/21080	---M--	200	added ('OK')	image/jpeg	etag:%227a40757-5258-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot126.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot126.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:39	20490/20490	---M--	200	added ('OK')	image/jpeg	etag:%227a40705-500a-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot127.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot127.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:39	16997/16997	---M--	200	added ('OK')	image/jpeg	etag:%227a408cc-4265-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot128.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot128.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:40	16121/16121	---M--	200	added ('OK')	image/jpeg	etag:%227a4070e-3ef9-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot129.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot129.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:40	17839/17839	---M--	200	added ('OK')	image/jpeg	etag:%227a40715-45af-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/ot130.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/ot130.jpg	(from https://www.cal-gh.com/portfolio2.html)
12:11:40	54603/54603	---M--	200	added ('OK')	image/jpeg	etag:%227a406b0-d54b-5bc9ef6802080%22	https://www.cal-gh.com/images/body/big%20pr.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/big%20pr.jpg	(from https://www.cal-gh.com/service.html)
12:11:41	119487/119487	---M--	200	added ('OK')	image/jpeg	etag:%227a406b2-1d2bf-5bc9ef6802080%22	https://www.cal-gh.com/images/body/service06.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/service06.jpg	(from https://www.cal-gh.com/service.html)
12:11:41	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2007%20Jun%202023%2016:11:43%20GMT	https://www.cal-gh.com/architecture.html	C:/My%20Web%20Sites/cal/www.cal-gh.com/architecture.html	(from https://www.cal-gh.com/Civil_eng.html)
12:11:41	31479/31479	---M--	200	added ('OK')	image/jpeg	etag:%227a406bb-7af7-5bc9ef6802080%22	https://www.cal-gh.com/images/body/banner2.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/banner2.jpg	(from https://www.cal-gh.com/Civil_eng.html)
12:11:41	124060/124060	---M--	200	added ('OK')	image/jpeg	etag:%227a406a4-1e49c-5bc9ef6802080%22	https://www.cal-gh.com/images/body/brochure.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/brochure.jpg	(from https://www.cal-gh.com/Civil_eng.html)
